station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time
gujarat__surat__science_center_surat_smc,"Science Center, Surat - SMC",Surat,Gujarat,21.170046,72.795405,2026-07-16 05:00:00,19.0,43.0,3.0,15.0,34.0,,,400.0,Very Poor,CO,True,Valid AQI,27.2,82,0.1,11.2,27,63.93,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,66.69,2.263157894736842,0.4418604651162791,0.08823529411764706,,43.19,19.33,32.54,30.04,0.0,Vehicular traffic,43.19,32.54,10.65,33.43,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
gujarat__vadodara__bapunagar_vadodara_nexteng_enviro,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,22.320153,73.216285,2026-07-16 05:00:00,46.0,54.0,12.0,6.0,96.0,4.0,2.0,500.0,Severe,CO,True,Valid AQI,30.5,71,0.0,10.9,0,63.98,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,76.02,1.173913043478261,0.8518518518518519,0.125,0.3333333333333333,57.52,26.38,34.64,48.0,36.86,Vehicular traffic,57.52,48.0,9.52,43.12,Moderate confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
gujarat__vapi__phase_1_gidc_vapi_gpcb,"Phase-1 GIDC, Vapi - GPCB",Vapi,Gujarat,20.362421,72.918013,2026-07-16 05:00:00,67.0,67.0,19.0,24.0,,5.0,3.0,121.48,Moderate,PM2.5,True,Valid AQI,29.3,73,0.0,12.1,47,67.24,High trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,29.92,1.0,1.0,,0.2631578947368421,0.0,0.0,27.13,0.0,29.47,Photochemical smog,29.47,27.13,2.34,21.33,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Medium priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
gujarat__vatva__phase_4_gidc_vatva_gpcb,"Phase-4 GIDC, Vatva - GPCB",Vatva,Gujarat,22.969611,72.6435,2026-07-16 05:00:00,108.0,110.0,36.0,7.0,31.0,11.0,2.0,382.43,Very Poor,CO,True,Valid AQI,31.3,64,0.0,9.0,28,67.64,High trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,54.38,1.0185185185185186,0.9818181818181818,1.1612903225806452,0.3055555555555556,22.93,36.83,30.39,34.24,35.98,Industrial combustion,36.83,35.98,0.85,26.04,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
haryana__ambala__patti_mehar_ambala_hspcb,"Patti Mehar, Ambala - HSPCB",Ambala,Haryana,30.379589,76.778328,2026-07-16 05:00:00,99.0,135.0,6.0,39.0,54.0,37.0,8.0,500.0,Severe,CO,True,Valid AQI,33.5,59,0.0,6.7,14,68.57,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,57.2,1.3636363636363635,0.7333333333333333,0.1111111111111111,6.166666666666667,11.82,23.9,27.0,46.7,35.71,Biomass / fine-particle combustion,46.7,35.71,10.99,35.99,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__bahadurgarh__arya_nagar_bahadurgarh_hspcb,"Arya Nagar, Bahadurgarh - HSPCB",Bahadurgarh,Haryana,28.6701,76.9254,2026-07-16 05:00:00,177.0,101.0,18.0,6.0,49.0,26.0,11.0,493.77,Severe,CO,True,Valid AQI,34.5,51,0.0,12.1,1,54.55,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,50.77,0.5706214689265536,1.7524752475247525,0.3673469387755102,1.4444444444444444,13.9,12.37,24.72,56.67,37.6,Biomass / fine-particle combustion,56.67,37.6,19.07,45.39,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__ballabgarh__nathu_colony_ballabgarh_hspcb,"Nathu Colony, Ballabgarh - HSPCB",Ballabgarh,Haryana,28.3419248,77.319699,2026-07-16 05:00:00,173.0,161.0,20.0,3.0,51.0,4.0,5.0,500.0,Severe,CO,True,Valid AQI,35.6,44,0.0,12.4,14,52.73,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,50.59,0.930635838150289,1.0745341614906831,0.39215686274509803,0.2,14.79,11.84,31.81,51.19,35.5,Biomass / fine-particle combustion,51.19,35.5,15.69,40.54,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__bhiwani__h_b_colony_bhiwani_hspcb,"H.B. Colony, Bhiwani - HSPCB",Bhiwani,Haryana,28.806223,76.141105,2026-07-16 05:00:00,103.0,73.0,9.0,13.0,19.0,15.0,2.0,312.13,Very Poor,CO,True,Valid AQI,35.5,45,0.0,14.8,3,47.66,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,30.98,0.7087378640776699,1.4109589041095891,0.47368421052631576,1.6666666666666667,5.78,9.2,23.1,38.18,36.08,Biomass / fine-particle combustion,38.18,36.08,2.1,27.36,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__charkhi_dadri__mini_secretariat_charkhi_dadri_hspcb,"Mini Secretariat, Charkhi Dadri - HSPCB",Charkhi Dadri,Haryana,28.593883,76.270653,2026-07-16 05:00:00,211.0,99.0,15.0,8.0,18.0,20.0,6.0,370.07,Very Poor,PM2.5,True,Valid AQI,35.1,47,0.0,17.4,0,43.39,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,34.59,0.46919431279620855,2.1313131313131315,0.8333333333333334,1.3333333333333333,7.11,8.13,26.76,53.01,37.19,Biomass / fine-particle combustion,53.01,37.19,15.82,41.85,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__dharuhera__municipal_corporation_office_dharuhera_hspcb,"Municipal Corporation Office, Dharuhera -  HSPCB",Dharuhera,Haryana,28.2068,76.7997,2026-07-16 05:00:00,122.0,103.0,29.0,8.0,72.0,8.0,8.0,500.0,Severe,CO,True,Valid AQI,35.0,47,0.0,16.6,2,45.04,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,55.9,0.8442622950819673,1.1844660194174756,0.4027777777777778,0.27586206896551724,29.11,42.0,32.84,37.78,40.68,Industrial combustion,42.0,40.68,1.32,29.8,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
haryana__faridabad__new_industrial_town_faridabad_hspcb,"New Industrial Town, Faridabad - HSPCB",Faridabad,Haryana,28.39072,77.30059,2026-07-16 05:00:00,135.0,133.0,25.0,13.0,23.0,14.0,11.0,335.56,Very Poor,CO,True,Valid AQI,35.6,44,0.0,12.4,14,52.73,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,70,65,60.9,0.9851851851851852,1.0150375939849625,1.0869565217391304,0.56,36.88,42.5,47.3,31.29,47.55,Photochemical smog,47.55,47.3,0.25,33.36,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
haryana__faridabad__sector_11_faridabad_hspcb,"Sector 11, Faridabad - HSPCB",Faridabad,Haryana,28.376058,77.315741,2026-07-16 05:00:00,196.0,180.0,31.0,9.0,67.0,16.0,9.0,500.0,Severe,CO,True,Valid AQI,35.6,44,0.0,12.4,14,52.73,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,70,65,76.21,0.9183673469387755,1.0888888888888888,0.4626865671641791,0.5161290322580645,46.95,48.37,52.29,46.84,48.59,Construction / road dust,52.29,48.59,3.7,37.71,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood; high road-density proxy,Partially aligned,"High priority: Prioritize road dust suppression, construction-site covering, mechanical sweeping, and enforcement of dust-control rules.",2026-07-16 10:55:13
haryana__faridabad__sector_30_faridabad_hspcb,"Sector 30, Faridabad - HSPCB",Faridabad,Haryana,28.4417,77.3217,2026-07-16 05:00:00,85.0,117.0,38.0,3.0,50.0,12.0,11.0,500.0,Severe,CO,True,Valid AQI,35.4,45,0.0,12.0,12,53.63,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,70,65,76.59,1.3764705882352941,0.7264957264957265,0.76,0.3157894736842105,45.43,44.74,45.91,29.45,48.76,Photochemical smog,48.76,45.91,2.85,34.99,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
haryana__fatehabad__huda_sector_fatehabad_hspcb,"Huda Sector, Fatehabad - HSPCB",Fatehabad,Haryana,29.503664,75.467934,2026-07-16 05:00:00,139.0,153.0,19.0,70.0,48.0,31.0,14.0,487.55,Severe,CO,True,Valid AQI,36.0,45,0.0,10.6,20,56.96,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,59.72,1.1007194244604317,0.9084967320261438,0.3958333333333333,1.631578947368421,21.91,60.92,35.87,37.26,43.03,Industrial combustion,60.92,43.03,17.89,48.01,Moderate confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
haryana__gurugram__nise_gwal_pahari_gurugram_iitm,"NISE Gwal Pahari, Gurugram - IITM",Gurugram,Haryana,28.422681,77.148944,2026-07-16 05:00:00,67.0,151.0,15.0,,59.0,11.0,,500.0,Severe,CO,True,Valid AQI,34.7,48,0.0,14.2,7,50.25,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,70.29,2.253731343283582,0.44370860927152317,0.2542372881355932,0.7333333333333333,51.1,0.0,48.05,35.89,43.24,Vehicular traffic,51.1,48.05,3.05,36.68,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
haryana__gurugram__sector_51_gurugram_hspcb,"Sector-51, Gurugram - HSPCB",Gurugram,Haryana,28.4227,77.0667,2026-07-16 05:00:00,199.0,153.0,40.0,,27.0,14.0,13.0,360.86,Very Poor,PM2.5,True,Valid AQI,34.7,48,0.0,14.2,7,50.25,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,70,65,62.22,0.7688442211055276,1.3006535947712419,1.4814814814814814,0.35,41.47,0.0,49.99,39.9,48.66,Construction / road dust,49.99,48.66,1.33,35.39,Low confidence,PM10-heavy particulate pattern; road dust / coarse-particle likelihood; high road-density proxy,Partially aligned,"High priority: Prioritize road dust suppression, construction-site covering, mechanical sweeping, and enforcement of dust-control rules.",2026-07-16 10:55:13
haryana__gurugram__teri_gram_gurugram_hspcb,"Teri Gram, Gurugram - HSPCB",Gurugram,Haryana,28.4275,77.1465,2026-07-16 05:00:00,106.0,86.0,28.0,13.0,30.0,11.0,6.0,376.57,Very Poor,CO,True,Valid AQI,34.7,48,0.0,14.2,7,50.25,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,58.8,0.8113207547169812,1.2325581395348837,0.9333333333333333,0.39285714285714285,48.77,22.21,39.11,40.13,44.89,Vehicular traffic,48.77,44.89,3.88,35.3,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
haryana__gurugram__vikas_sadan_gurugram_hspcb,"Vikas Sadan, Gurugram - HSPCB",Gurugram,Haryana,28.4501238,77.0263051,2026-07-16 05:00:00,331.0,212.0,6.0,1.0,26.0,8.0,,432.81,Severe,PM2.5,True,Valid AQI,35.2,45,0.0,14.1,6,49.23,Moderate trapping,Dense urban proxy,Proxy from station/city naming,60,55,63.61,0.6404833836858006,1.5613207547169812,0.23076923076923078,1.3333333333333333,42.4,13.23,52.45,65.37,42.35,Biomass / fine-particle combustion,65.37,52.45,12.92,49.64,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__hisar__urban_estate_ii_hisar_hspcb,"Urban Estate-II, Hisar - HSPCB",Hisar,Haryana,29.14056,75.744941,2026-07-16 05:00:00,125.0,144.0,28.0,11.0,101.0,36.0,11.0,500.0,Severe,CO,True,Valid AQI,37.1,38,0.0,11.4,11,52.04,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,58.82,1.152,0.8680555555555556,0.27722772277227725,1.2857142857142858,34.49,47.22,35.33,44.36,46.73,Industrial combustion,47.22,46.73,0.49,33.2,Low confidence,SO2 and combustion-related pollutant influence; industrial land-use proxy,Aligned,"High priority: Prioritize industrial emission inspection, stack monitoring, fuel-quality checks, and enforcement near industrial clusters.",2026-07-16 10:55:13
haryana__jind__police_lines_jind_hspcb,"Police Lines, Jind - HSPCB",Jind,Haryana,29.307814,76.337619,2026-07-16 05:00:00,206.0,120.0,13.0,28.0,6.0,10.0,5.0,366.23,Very Poor,PM2.5,True,Valid AQI,34.8,53,0.0,10.3,4,58.84,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,40.68,0.5825242718446602,1.7166666666666666,2.1666666666666665,0.7692307692307693,4.28,13.82,25.97,52.62,34.94,Biomass / fine-particle combustion,52.62,34.94,17.68,42.14,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__kaithal__rishi_nagar_kaithal_hspcb,"Rishi Nagar, Kaithal - HSPCB",Kaithal,Haryana,29.8006,76.4155,2026-07-16 05:00:00,,,,,21.0,69.0,,,Unknown,,False,Insufficient pollutants,34.6,57,0.0,7.6,14,66.2,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,,,0.0,0.0,0.0,0.0,0.0,Insufficient pollutant signal,0.0,0.0,0.0,0.0,Low confidence,insufficient source signal,Unknown,Monitor: Collect more pollutant and land-use data before assigning intervention.,2026-07-16 10:55:13
haryana__karnal__sector_12_karnal_hspcb,"Sector-12, Karnal - HSPCB",Karnal,Haryana,29.6953,77.0027,2026-07-16 05:00:00,165.0,131.0,15.0,13.0,49.0,8.0,8.0,493.77,Severe,CO,True,Valid AQI,33.8,60,0.0,9.1,17,64.89,High trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,63.6,0.793939393939394,1.2595419847328244,0.30612244897959184,0.5333333333333333,21.09,38.22,32.41,45.09,36.62,Biomass / fine-particle combustion,45.09,38.22,6.87,33.62,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Not strongly aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
haryana__kurukshetra__sector_7_kurukshetra_hspcb,"Sector-7, Kurukshetra - HSPCB",Kurukshetra,Haryana,29.966942,76.875879,2026-07-16 05:00:00,119.0,148.0,63.0,7.0,20.0,61.0,12.0,317.99,Very Poor,CO,True,Valid AQI,33.5,62,0.0,7.5,20,68.82,High trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,48.88,1.2436974789915967,0.8040540540540541,3.15,0.9682539682539683,27.66,39.8,34.12,32.62,49.68,Photochemical smog,49.68,39.8,9.88,37.74,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
haryana__mandikhera__general_hospital_mandikhera_nuh_hspcb,"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,Haryana,27.9002,76.9938,2026-07-16 05:00:00,51.0,78.0,15.0,21.0,33.0,48.0,7.0,394.14,Very Poor,CO,True,Valid AQI,35.1,48,0.0,17.4,5,44.26,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,37.2,1.5294117647058822,0.6538461538461539,0.45454545454545453,3.2,10.03,15.37,25.91,28.45,40.89,Photochemical smog,40.89,28.45,12.44,32.35,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
haryana__manesar__sector_2_imt_manesar_hspcb,"Sector-2 IMT, Manesar - HSPCB",Manesar,Haryana,28.360699,76.93609,2026-07-16 05:00:00,164.0,114.0,39.0,13.0,32.0,8.0,11.0,388.28,Very Poor,CO,True,Valid AQI,34.5,50,0.0,15.0,2,49.03,Moderate trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,47.16,0.6951219512195121,1.4385964912280702,1.21875,0.20512820512820512,23.89,39.82,33.11,37.67,41.31,Photochemical smog,41.31,39.82,1.49,29.36,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
haryana__narnaul__shastri_nagar_narnaul_hspcb,"Shastri Nagar, Narnaul - HSPCB",Narnaul,Haryana,28.060249,76.113115,2026-07-16 05:00:00,125.0,111.0,28.0,10.0,15.0,17.0,6.0,304.07,Very Poor,PM2.5,True,Valid AQI,34.7,46,0.0,18.2,1,41.67,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,27.73,0.888,1.1261261261261262,1.8666666666666667,0.6071428571428571,9.84,10.67,28.98,35.4,37.85,Photochemical smog,37.85,35.4,2.45,27.23,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
