station_id,station_name,city,state,lat,lon,timestamp,snapshot_fetch_time,PM2.5,PM10,NO2,SO2,CO,O3,NH3,aqi,aqi_category,dominant_pollutant,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant,weather_time,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,weather_trapping_score,weather_trapping_category,weather_data_available,geo_region_proxy,landuse_type_proxy,landuse_data_source,urban_pressure_score,urban_pressure_category,road_density_proxy,road_density_category,road_density_data_source,geospatial_data_level,environmental_risk_score,environmental_risk_category,notebook_02_processed_time
tripura__agartala__bardowali_agartala_tripura_spcb,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,23.8175497,91.2726974,2026-07-16 05:00:00,2026-07-16 05:38:19,51.0,81.0,19.0,9.0,24.0,13.0,0.0,341.42,Very Poor,CO,True,Valid AQI,341.42,Very Poor,CO,2026-07-16T10:45,32.2,68,0.0,0.0,17.3,151,1001.6,10,52.29,Moderate trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,35.64,Moderate,2026-07-16 10:51:20
uttar_pradesh__agra__manoharpur_agra_uppcb,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,27.23711,78.01936,2026-07-16 05:00:00,2026-07-16 05:38:19,106.0,81.0,30.0,18.0,22.0,5.0,1.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:45,35.1,50,0.0,0.0,11.5,279,984.8,6,55.77,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,56.74,High,2026-07-16 10:51:20
uttar_pradesh__agra__rohta_agra_uppcb,"Rohta, Agra - UPPCB",Agra,Uttar Pradesh,27.106972,78.000111,2026-07-16 05:00:00,2026-07-16 05:38:19,37.0,137.0,15.0,13.0,22.0,12.0,5.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:45,34.7,52,0.0,0.0,12.2,278,985.0,4,55.04,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,56.43,High,2026-07-16 10:51:20
uttar_pradesh__agra__sanjay_palace_agra_uppcb,"Sanjay Palace, Agra - UPPCB",Agra,Uttar Pradesh,27.19865833,78.00598056,2026-07-16 05:00:00,2026-07-16 05:38:19,58.0,89.0,4.0,2.0,24.0,2.0,,341.42,Very Poor,CO,True,Valid AQI,341.42,Very Poor,CO,2026-07-16T10:45,35.0,49,0.0,0.0,10.9,276,984.6,5,56.39,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,58.09,High,2026-07-16 10:51:20
uttar_pradesh__agra__sector_3b_avas_vikas_colony_agra_uppcb,"Sector-3B Avas Vikas Colony, Agra - UPPCB",Agra,Uttar Pradesh,27.19412,77.96237,2026-07-16 05:00:00,2026-07-16 05:38:19,63.0,88.0,35.0,21.0,17.0,14.0,10.0,300.0,Poor,CO,True,Valid AQI,300.0,Poor,CO,2026-07-16T10:45,35.0,49,0.0,0.0,10.9,276,984.4,5,56.39,Moderate trapping,True,Central India,Industrial / mixed urban proxy,Proxy from station/city naming,70,High urban pressure,65,High road density proxy,Proxy from city/station naming,Proxy geospatial features,59.12,High,2026-07-16 10:51:20
uttar_pradesh__agra__shahjahan_garden_agra_uppcb,"Shahjahan Garden, Agra - UPPCB",Agra,Uttar Pradesh,27.169338,78.03582,2026-07-16 05:00:00,2026-07-16 05:38:19,70.0,58.0,31.0,90.0,21.0,5.0,1.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,34.9,51,0.0,0.0,11.4,276,984.3,6,56.32,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,56.42,High,2026-07-16 10:51:20
uttar_pradesh__agra__shastripuram_agra_uppcb,"Shastripuram, Agra - UPPCB",Agra,Uttar Pradesh,27.19862,77.92066,2026-07-16 05:00:00,2026-07-16 05:38:19,45.0,,26.0,11.0,14.0,34.0,3.0,256.96,Poor,CO,True,Valid AQI,256.96,Poor,CO,2026-07-16T10:45,34.4,54,0.0,0.0,11.5,279,984.3,3,56.94,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,50.45,High,2026-07-16 10:51:20
uttar_pradesh__baghpat__sardar_patel_inter_college_baghpat_uppcb,"Sardar Patel Inter College, Baghpat - UPPCB",Baghpat,Uttar Pradesh,28.964949,77.278761,2026-07-16 05:00:00,2026-07-16 05:38:19,51.0,108.0,20.0,6.0,14.0,17.0,2.0,256.96,Poor,CO,True,Valid AQI,256.96,Poor,CO,2026-07-16T10:45,33.7,60,0.0,0.0,9.7,266,978.1,6,62.7,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,32.12,Moderate,2026-07-16 10:51:20
uttar_pradesh__bareilly__civil_lines_bareilly_uppcb,"Civil Lines, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.359581,79.414455,2026-07-16 05:00:00,2026-07-16 05:38:19,43.0,41.0,8.0,76.0,33.0,44.0,4.0,394.14,Very Poor,CO,True,Valid AQI,394.14,Very Poor,CO,2026-07-16T10:45,33.8,66,0.0,0.0,2.9,259,982.8,15,78.12,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,51.32,High,2026-07-16 10:51:20
uttar_pradesh__bareilly__rajendra_nagar_bareilly_uppcb,"Rajendra Nagar, Bareilly - UPPCB",Bareilly,Uttar Pradesh,28.38910936,79.42963708,2026-07-16 05:00:00,2026-07-16 05:38:19,20.0,48.0,9.0,9.0,8.0,,1.0,174.94,Moderate,CO,True,Valid AQI,174.94,Moderate,CO,2026-07-16T10:45,33.4,69,0.0,0.0,2.3,252,982.9,17,80.51,Very high trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,31.91,Moderate,2026-07-16 10:51:20
uttar_pradesh__bulandshahr__yamunapuram_bulandshahr_uppcb,"Yamunapuram, Bulandshahr - UPPCB",Bulandshahr,Uttar Pradesh,28.406963,77.849831,2026-07-16 05:00:00,2026-07-16 05:38:19,53.0,141.0,16.0,,32.0,15.0,6.0,388.28,Very Poor,CO,True,Valid AQI,388.28,Very Poor,CO,2026-07-16T10:45,34.0,56,0.0,0.0,11.3,278,980.2,3,58.04,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.4,Moderate,2026-07-16 10:51:20
uttar_pradesh__firozabad__nagla_bhau_firozabad_uppcb,"Nagla Bhau, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.168897,78.37696,2026-07-16 05:00:00,2026-07-16 05:38:19,51.0,73.0,17.0,36.0,21.0,9.0,2.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,34.8,51,0.0,0.0,11.5,280,984.6,11,56.64,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,35.82,Moderate,2026-07-16 10:51:20
uttar_pradesh__firozabad__vibhab_nagar_firozabad_uppcb,"Vibhab Nagar, Firozabad - UPPCB",Firozabad,Uttar Pradesh,27.1594,78.3953,2026-07-16 05:00:00,2026-07-16 05:38:19,25.0,36.0,15.0,7.0,37.0,1.0,7.0,419.06,Severe,CO,True,Valid AQI,419.06,Severe,CO,2026-07-16T10:45,34.8,51,0.0,0.0,11.5,280,984.5,11,56.64,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,44.68,Moderate,2026-07-16 10:51:20
uttar_pradesh__ghaziabad__govindpuram_ghaziabad_uppcb,"Govindpuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.694528,77.494705,2026-07-16 05:00:00,2026-07-16 05:38:19,52.0,91.0,17.0,5.0,42.0,7.0,4.0,450.19,Severe,CO,True,Valid AQI,450.19,Severe,CO,2026-07-16T10:45,34.4,53,0.0,0.0,9.6,290,979.1,4,60.11,High trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,69.77,High,2026-07-16 10:51:20
uttar_pradesh__ghaziabad__indirapuram_ghaziabad_uppcb,"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.646233,77.358075,2026-07-16 05:00:00,2026-07-16 05:38:19,73.0,173.0,38.0,17.0,46.0,17.0,10.0,475.09,Severe,CO,True,Valid AQI,475.09,Severe,CO,2026-07-16T10:45,36.4,40,0.0,0.0,9.6,284,980.1,5,55.43,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,70.13,High,2026-07-16 10:51:20
uttar_pradesh__ghaziabad__loni_ghaziabad_uppcb,"Loni, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.757294,77.278792,2026-07-16 05:00:00,2026-07-16 05:38:19,76.0,207.0,37.0,21.0,43.0,18.0,5.0,456.42,Severe,CO,True,Valid AQI,456.42,Severe,CO,2026-07-16T10:45,36.0,42,0.0,0.0,10.3,282,979.9,6,55.0,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,68.21,High,2026-07-16 10:51:20
uttar_pradesh__ghaziabad__sanjay_nagar_ghaziabad_uppcb,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.685382,77.453839,2026-07-16 05:00:00,2026-07-16 05:38:19,79.0,185.0,47.0,15.0,34.0,10.0,15.0,400.0,Very Poor,CO,True,Valid AQI,400.0,Very Poor,CO,2026-07-16T10:45,34.4,53,0.0,0.0,9.6,290,979.0,4,60.11,High trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,65.09,High,2026-07-16 10:51:20
uttar_pradesh__ghaziabad__vasundhara_ghaziabad_uppcb,"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,Uttar Pradesh,28.6603346,77.3572563,2026-07-16 05:00:00,2026-07-16 05:38:19,95.0,175.0,32.0,12.0,68.0,18.0,5.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,36.4,40,0.0,0.0,9.6,284,980.2,5,55.43,Moderate trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,72.45,High,2026-07-16 10:51:20
uttar_pradesh__gorakhpur__madan_mohan_malaviya_university_of_technology_gorakhpur_uppcb,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,26.730136,83.433859,2026-07-16 05:00:00,2026-07-16 05:38:19,,75.0,11.0,42.0,5.0,36.0,1.0,137.34,Moderate,CO,True,Valid AQI,137.34,Moderate,CO,2026-07-16T10:45,29.0,87,1.4,0.0,6.9,97,993.9,100,87.1,Very high trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,31.16,Moderate,2026-07-16 10:51:20
uttar_pradesh__greater_noida__knowledge_park_iii_greater_noida_uppcb,"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.47272,77.482,2026-07-16 05:00:00,2026-07-16 05:38:19,72.0,196.0,25.0,8.0,37.0,14.0,8.0,419.06,Severe,CO,True,Valid AQI,419.06,Severe,CO,2026-07-16T10:45,34.8,50,0.0,0.0,11.5,279,981.2,5,55.67,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,44.28,Moderate,2026-07-16 10:51:20
uttar_pradesh__greater_noida__knowledge_park_v_greater_noida_uppcb,"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.557054,77.453663,2026-07-16 05:00:00,2026-07-16 05:38:19,83.0,228.0,39.0,10.0,15.0,8.0,9.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,34.9,49,0.0,0.0,10.4,281,979.5,7,57.49,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,31.28,Moderate,2026-07-16 10:51:20
uttar_pradesh__hapur__anand_vihar_hapur_uppcb,"Anand Vihar, Hapur - UPPCB",Hapur,Uttar Pradesh,28.725645,77.749675,2026-07-16 05:00:00,2026-07-16 05:38:19,65.0,117.0,12.0,17.0,,,1.0,114.66,Moderate,PM2.5,True,Valid AQI,114.66,Moderate,PM2.5,2026-07-16T10:45,33.8,57,0.0,0.0,10.0,284,979.1,0,60.46,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,17.94,Low,2026-07-16 10:51:20
uttar_pradesh__jhansi__shivaji_nagar_jhansi_uppcb,"Shivaji Nagar, Jhansi - UPPCB",Jhansi,Uttar Pradesh,25.4547,78.6039,2026-07-16 05:00:00,2026-07-16 05:38:19,27.0,58.0,6.0,22.0,8.0,6.0,4.0,174.94,Moderate,CO,True,Valid AQI,174.94,Moderate,CO,2026-07-16T10:45,33.5,56,0.0,0.0,14.4,279,978.3,100,62.13,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,24.24,Low,2026-07-16 10:51:20
uttar_pradesh__kanpur__fti_kidwai_nagar_kanpur_uppcb,"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.428282,80.327067,2026-07-16 05:00:00,2026-07-16 05:38:19,56.0,75.0,27.0,30.0,35.0,11.0,3.0,406.6,Severe,CO,True,Valid AQI,406.6,Severe,CO,2026-07-16T10:45,34.4,53,0.0,0.0,12.8,289,988.0,30,56.92,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,64.38,High,2026-07-16 10:51:20
uttar_pradesh__kanpur__nsi_kalyanpur_kanpur_uppcb,"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.509954,80.249612,2026-07-16 05:00:00,2026-07-16 05:38:19,46.0,90.0,31.0,23.0,27.0,21.0,2.0,358.99,Very Poor,CO,True,Valid AQI,358.99,Very Poor,CO,2026-07-16T10:45,34.3,55,0.0,0.0,12.4,283,988.3,20,57.38,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,60.14,High,2026-07-16 10:51:20
uttar_pradesh__kanpur__nehru_nagar_kanpur_uppcb,"Nehru Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.4703136,80.3229863,2026-07-16 05:00:00,2026-07-16 05:38:19,59.0,53.0,45.0,12.0,50.0,2.0,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,34.7,51,0.0,0.0,12.0,283,988.0,21,56.73,Moderate trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,72.99,High,2026-07-16 10:51:20
uttar_pradesh__khora__prashant_garden_khora_uppcb,"Prashant Garden, Khora - UPPCB",Khora,Uttar Pradesh,28.61119,77.34206,2026-07-16 05:00:00,2026-07-16 05:38:19,247.0,150.0,33.0,11.0,102.0,6.0,11.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,36.4,40,0.0,0.0,9.6,284,980.3,5,55.43,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,51.71,High,2026-07-16 10:51:20
uttar_pradesh__khurja__kalindi_kunj_khurja_uppcb,"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,28.2348927,77.8683002,2026-07-16 05:00:00,2026-07-16 05:38:19,35.0,60.0,13.0,10.0,15.0,23.0,1.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,34.0,57,0.0,0.0,12.1,282,980.9,8,57.46,Moderate trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,31.27,Moderate,2026-07-16 10:51:20
uttar_pradesh__lucknow__b_r_ambedkar_university_lucknow_uppcb,"B R Ambedkar University, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.766433,80.927299,2026-07-16 05:00:00,2026-07-16 05:38:19,61.0,97.0,12.0,34.0,26.0,38.0,3.0,353.14,Very Poor,CO,True,Valid AQI,353.14,Very Poor,CO,2026-07-16T10:45,34.0,59,0.0,0.0,8.7,304,989.3,20,65.55,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,63.0,High,2026-07-16 10:51:20
uttar_pradesh__lucknow__gomti_nagar_lucknow_uppcb,"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.86812,81.005119,2026-07-16 05:00:00,2026-07-16 05:38:19,69.0,61.0,10.0,14.0,39.0,41.0,,431.51,Severe,CO,True,Valid AQI,431.51,Severe,CO,2026-07-16T10:45,33.9,61,0.0,0.0,5.4,318,989.4,18,72.05,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,73.01,High,2026-07-16 10:51:20
uttar_pradesh__lucknow__kendriya_vidyalaya_lucknow_cpcb,"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.906111,80.948222,2026-07-16 05:00:00,2026-07-16 05:38:19,70.0,70.0,29.0,5.0,28.0,19.0,15.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,34.0,60,0.0,0.0,6.8,302,989.3,18,69.15,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,65.59,High,2026-07-16 10:51:20
uttar_pradesh__lucknow__kukrail_picnic_spot_1_lucknow_uppcb,"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.90723,80.98579,2026-07-16 05:00:00,2026-07-16 05:38:19,61.0,82.0,35.0,8.0,16.0,14.0,6.0,285.65,Poor,CO,True,Valid AQI,285.65,Poor,CO,2026-07-16T10:45,33.9,61,0.0,0.0,5.4,318,988.9,18,72.05,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,59.43,High,2026-07-16 10:51:20
uttar_pradesh__lucknow__lalbagh_lucknow_cpcb,"Lalbagh, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.8458805,80.9365541,2026-07-16 05:00:00,2026-07-16 05:38:19,74.0,72.0,27.0,8.0,43.0,29.0,12.0,456.42,Severe,CO,True,Valid AQI,456.42,Severe,CO,2026-07-16T10:45,34.1,59,0.0,0.0,7.3,303,988.9,18,67.88,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,73.59,High,2026-07-16 10:51:20
uttar_pradesh__lucknow__talkatora_district_industries_center_lucknow_cpcb,"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.83399722,80.8917361,2026-07-16 05:00:00,2026-07-16 05:38:19,80.0,77.0,22.0,8.0,33.0,14.0,7.0,394.14,Very Poor,CO,True,Valid AQI,394.14,Very Poor,CO,2026-07-16T10:45,34.1,59,0.0,0.0,7.3,303,988.7,18,67.88,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,67.79,High,2026-07-16 10:51:20
uttar_pradesh__mathura__pali_dungra_mathura_uppcb,"Pali Dungra, Mathura - UPPCB",Mathura,Uttar Pradesh,27.410954,77.550619,2026-07-16 05:00:00,2026-07-16 05:38:19,67.0,92.0,3.0,1.0,17.0,19.0,1.0,300.0,Poor,CO,True,Valid AQI,300.0,Poor,CO,2026-07-16T10:45,34.8,51,0.0,0.0,12.8,281,983.5,4,53.58,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,32.32,Moderate,2026-07-16 10:51:20
uttar_pradesh__meerut__ganga_nagar_meerut_uppcb,"Ganga Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,28.999264,77.7590354,2026-07-16 05:00:00,2026-07-16 05:38:19,69.0,139.0,33.0,27.0,47.0,28.0,10.0,481.32,Severe,CO,True,Valid AQI,481.32,Severe,CO,2026-07-16T10:45,34.0,59,0.0,0.0,8.7,275,977.8,4,63.95,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,53.53,High,2026-07-16 10:51:20
uttar_pradesh__meerut__jai_bhim_nagar_meerut_uppcb,"Jai Bhim Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,28.9535882,77.7622941,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,123.0,21.0,4.0,64.0,11.0,6.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,33.8,61,0.0,0.0,9.2,276,978.4,2,63.58,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,55.11,High,2026-07-16 10:51:20
uttar_pradesh__meerut__miet_college_meerut_uppcb,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,28.972677,77.641018,2026-07-16 05:00:00,2026-07-16 05:38:19,262.0,158.0,33.0,7.0,44.0,7.0,8.0,462.64,Severe,CO,True,Valid AQI,462.64,Severe,CO,2026-07-16T10:45,33.6,62,0.0,0.0,9.0,271,977.5,4,64.51,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,52.02,High,2026-07-16 10:51:20
uttar_pradesh__meerut__pallavpuram_phase_2_meerut_uppcb,"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,Uttar Pradesh,29.06351,77.709723,2026-07-16 05:00:00,2026-07-16 05:38:19,106.0,,37.0,13.0,21.0,10.0,15.0,323.85,Very Poor,CO,True,Valid AQI,323.85,Very Poor,CO,2026-07-16T10:45,33.6,63,0.0,0.0,8.6,272,977.2,5,65.7,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,48.12,Moderate,2026-07-16 10:51:20
uttar_pradesh__modinagar__srm_university_modinagar_uppcb,"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,28.798171,77.540243,2026-07-16 05:00:00,2026-07-16 05:38:19,,,28.0,12.0,29.0,,3.0,370.71,Very Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:45,33.5,59,0.0,0.0,10.4,280,978.3,2,60.67,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
uttar_pradesh__moradabad__buddhi_vihar_moradabad_uppcb,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.83526,78.7446,2026-07-16 05:00:00,2026-07-16 05:38:19,40.0,76.0,29.0,25.0,31.0,32.0,5.0,382.43,Very Poor,CO,True,Valid AQI,382.43,Very Poor,CO,2026-07-16T10:45,33.8,66,0.0,0.0,3.1,263,980.7,11,77.36,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,49.92,Moderate,2026-07-16 10:51:20
uttar_pradesh__moradabad__eco_herbal_park_moradabad_uppcb,"Eco Herbal Park, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.840739,78.697531,2026-07-16 05:00:00,2026-07-16 05:38:19,47.0,72.0,25.0,14.0,20.0,19.0,11.0,317.99,Very Poor,CO,True,Valid AQI,317.99,Very Poor,CO,2026-07-16T10:45,33.8,66,0.0,0.0,4.5,275,980.2,13,75.02,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.94,Moderate,2026-07-16 10:51:20
uttar_pradesh__moradabad__employment_office_moradabad_uppcb,"Employment Office, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.88528,78.7388,2026-07-16 05:00:00,2026-07-16 05:38:19,60.0,83.0,23.0,28.0,18.0,31.0,3.0,306.27,Very Poor,CO,True,Valid AQI,306.27,Very Poor,CO,2026-07-16T10:45,33.8,66,0.0,0.0,3.1,263,980.7,11,77.36,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.83,Moderate,2026-07-16 10:51:20
uttar_pradesh__moradabad__jigar_colony_moradabad_uppcb,"Jigar Colony, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.856664,78.772638,2026-07-16 05:00:00,2026-07-16 05:38:19,42.0,87.0,25.0,38.0,40.0,20.0,6.0,437.74,Severe,CO,True,Valid AQI,437.74,Severe,CO,2026-07-16T10:45,33.8,66,0.0,0.0,3.1,263,981.6,11,77.36,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,55.07,High,2026-07-16 10:51:20
uttar_pradesh__moradabad__kashiram_nagar_moradabad_uppcb,"Kashiram Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.849399,78.742362,2026-07-16 05:00:00,2026-07-16 05:38:19,28.0,101.0,24.0,66.0,35.0,8.0,4.0,406.6,Severe,CO,True,Valid AQI,406.6,Severe,CO,2026-07-16T10:45,33.8,66,0.0,0.0,3.1,263,981.0,11,77.36,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,52.17,High,2026-07-16 10:51:20
